location,Latitude,SunInclination,Altitude
1686,50.7598571684385,-4,10
1687,53.69677958153975,-4,10
1688,48.813463308066034,-4,10
1689,49.97404526286417,-4,10
1690,51.19041633226462,-4,10
1691,51.46435390815413,-4,10
1692,48.548234816042374,-4,10
1693,51.16247629168893,-4,10
1694,50.99635731734805,-4,10
1695,50.76455901458606,-4,10
1696,49.98176841189988,-4,10
1697,49.76241802957799,-4,10
1698,52.764432052084,-4,10
1699,48.580346959320195,-4,10
1700,53.4705425787976,-4,10
1701,48.35697082345837,-4,10
1702,51.04594737370382,-4,10
1703,49.05809372057012,-4,10
1704,51.82386281903666,-4,10
1705,52.04417768040748,-4,10
1706,53.5226652840271,-4,10
1707,53.14059878847653,-4,10
1708,52.3364120878193,-4,10
1709,52.7039177028315,-4,10
1710,51.271426523838855,-4,10
1711,54.31524097523545,-4,10
1712,52.67765726750593,-4,10
1713,48.14833931096429,-4,10
1714,49.947589845995935,-4,10
1715,50.96171710383551,-4,10
1716,50.936521809837615,-4,10
1717,50.24104843161182,-4,10
1718,49.821417476994945,-4,10
1719,53.85193435357599,-4,10
1720,50.00697994102742,-4,10
1721,49.877282598772815,-4,10
1722,50.84286994593405,-4,10
1723,54.27143714332205,-4,10
1724,52.34457427430155,-4,10
1725,51.47709161057612,-4,10
1726,53.989509255718524,-4,10
1727,51.934684765880995,-4,10
1728,54.18544961561002,-4,10
1729,51.18914435684554,-4,10
1730,50.64169852223136,-4,10
1731,51.20014117045694,-4,10
1732,50.99464772090174,-4,10
1734,50.079292842035755,-4,10
1735,50.27754286793085,-4,10
1736,49.963590566408534,-4,10
1737,54.72354212862796,-4,10
1738,51.002842862525625,-4,10
1739,52.30289930106039,-4,10
1740,51.807721952702934,-4,10
1741,50.85338383592211,-4,10
1742,48.70429369629563,-4,10
1743,54.36848325109161,-4,10
1744,51.61477901360364,-4,10
1745,53.96963351266716,-4,10
1746,51.40403752711812,-4,10
1747,51.500948531031945,-4,10
1748,48.21643258449949,-4,10
1749,48.20871581805482,-4,10
3214,48.35475357048815,-4,10
3215,51.52652786658481,-4,10
3216,49.795846989391904,-4,10
3217,50.67124471145405,-4,10
3218,48.097358884934124,-4,10
3219,53.82253132123086,-4,10
3220,48.1755670816363,-4,10
3222,53.44033553130672,-4,10
3223,48.20635506954361,-4,10
3224,52.099546284968476,-4,10
3225,50.46348186243878,-4,10
3226,52.35189708157937,-4,10
3227,53.315294620953715,-4,10
3228,53.002791622366125,-4,10
3229,54.011682206990955,-4,10
3230,52.645046286824396,-4,10
3231,51.902353868210845,-4,10
3232,52.386340650296326,-4,10
3233,54.00844156130343,-4,10
3234,49.91923918845818,-4,10
3235,51.96321396283437,-4,10
3236,51.94756930538036,-4,10
3237,51.548031290073176,-4,10
3238,50.78856776479091,-4,10
3240,53.22986048867783,-4,10
3241,53.30142596679052,-4,10
3242,50.457759029197575,-4,10
3243,49.72623413877336,-4,10
3244,47.96356909844487,-4,10
3245,54.17857285091552,-4,10
3246,51.78470578435865,-4,10
3247,53.485177435296706,-4,10
3248,53.48348471534953,-4,10
3249,50.017383298900526,-4,10
3250,50.505592473336236,-4,10
3251,51.9107436419092,-4,10
3252,53.352448614634206,-4,10
3253,52.10470596965806,-4,10
3254,50.61866380557949,-4,10
3255,48.527890283716715,-4,10
3256,52.57581399155721,-4,10
3257,52.45453143433512,-4,10
3258,51.44117444776555,-4,10
3259,48.77571655329929,-4,10
3260,51.486638790416684,-4,10
3261,48.953583266107316,-4,10
3262,48.20880524064924,-4,10
3263,48.85726958428129,-4,10
3264,52.75495541942486,-4,10
3265,53.65096012425484,-4,10
3266,49.80437007818393,-4,10
3267,53.815908184139275,-4,10
3268,50.80832987400753,-4,10
3269,48.10846537354261,-4,10
3270,51.251690802400404,-4,10
3271,54.38655946240698,-4,10
3272,53.49862317731721,-4,10
3274,48.85289764249498,-4,10
3275,53.61470812133342,-4,10
3276,52.84989784546364,-4,10
3277,50.11168612541239,-4,10
3278,51.193516701074216,-4,10
3279,47.72798110863561,-4,10
3280,50.72972550798004,-4,10
3281,48.24509712979335,-4,10
3282,53.68669638403667,-4,10
3283,50.21485257437216,-4,10
3284,54.01715376490734,-4,10
3285,53.645585401940075,-4,10
3286,53.12807050046539,-4,10
3287,48.96510485996087,-4,10
3288,52.82526278240628,-4,10
3289,52.72880255768667,-4,10
3290,49.44560051297815,-4,10
3291,53.935332043960884,-4,10
3292,51.74859876032961,-4,10
3293,51.113421430137514,-4,10
3294,52.143329199586056,-4,10
3295,50.80792602010703,-4,10
3296,49.371025958834714,-4,10
3297,49.69475839063026,-4,10
3298,48.1594402838362,-4,10
3299,49.8904309408616,-4,10
3300,53.45300860443941,-4,10
3301,49.88090570953681,-4,10
3302,51.9886224589678,-4,10
3303,51.934452914336454,-4,10
3304,52.69928155475299,-4,10
3305,51.28662574952272,-4,10
3306,54.37595998876135,-4,10
3307,51.232540182298166,-4,10
3309,53.318296995199,-4,10
3310,53.08707618087131,-4,10
3311,48.23821154778052,-4,10
3312,51.49583474034107,-4,10
3313,52.53289674503687,-4,10
3314,50.30737106782489,-4,10
3315,54.34594917475861,-4,10
3316,52.28394587493907,-4,10
3317,53.936509409960046,-4,10
3318,53.1696263163597,-4,10
3319,51.45806115026497,-4,10
3320,52.07688609426767,-4,10
3321,53.569878963875304,-4,10
3322,50.37700723291444,-4,10
3323,48.307048592012165,-4,10
3324,50.57940746717517,-4,10
3326,51.25996022617578,-4,10
3327,48.247145087676195,-4,10
3328,53.82020076870322,-4,10
3329,48.08052188033641,-4,10
3330,50.05718027379748,-4,10
3331,52.17151876990363,-4,10
3332,48.56638272751049,-4,10
3333,48.950521994974466,-4,10
3334,52.666511223609156,-4,10
3335,50.674363060530965,-4,10
3336,51.976325287486226,-4,10
3337,51.77114435756024,-4,10
3338,53.226631992748885,-4,10
3339,54.29438762714177,-4,10
3340,52.06837632235741,-4,10
3341,53.50976458730375,-4,10
3342,50.85835565768464,-4,10
3343,48.435909389296015,-4,10
3344,52.21922318400456,-4,10
3345,51.719438378164504,-4,10
3346,48.61809040123893,-4,10
3347,47.984430121149344,-4,10
3348,52.008523246976445,-4,10
3349,50.67188475486116,-4,10
3350,51.58948875004745,-4,10
3351,54.5822125961187,-4,10
3352,53.16574664206153,-4,10
3353,51.98457843732597,-4,10
3354,47.83240652223339,-4,10
3355,51.92909108942208,-4,10
3356,51.86958509463897,-4,10
3357,51.078606953757685,-4,10
3358,53.553175863986745,-4,10
3359,54.01649261398945,-4,10
3360,49.7681737018293,-4,10
3361,48.69058441861778,-4,10
3362,50.34730459280751,-4,10
3363,48.605861540480205,-4,10
3364,53.45655250118765,-4,10
3365,53.64662628475982,-4,10
3366,53.49563562860813,-4,10
3367,52.32392503278767,-4,10
3368,51.225021967331294,-4,10
3369,52.99320204438968,-4,10
3370,50.92445961352676,-4,10
3371,51.5129749939013,-4,10
3372,52.75890757412633,-4,10
3373,51.15402137086017,-4,10
3374,51.35316276558563,-4,10
3375,54.19296238597746,-4,10
3376,51.82581873744705,-4,10
3377,51.53727261378936,-4,10
3378,51.36086490931563,-4,10
3379,49.10359544766643,-4,10
3380,52.29597042871974,-4,10
3381,50.85276671199375,-4,10
3382,50.2100860531505,-4,10
3383,50.61915609931395,-4,10
3384,48.7310749584259,-4,10
3385,51.096954361543155,-4,10
3386,51.26306701516732,-4,10
3387,53.56081217029058,-4,10
3388,52.11520249260112,-4,10
3389,48.66471989133922,-4,10
3390,52.8119895276921,-4,10
3391,54.02272332484822,-4,10
3392,51.94589294316154,-4,10
3393,49.631683159186615,-4,10
3394,50.4645830173182,-4,10
3395,52.04184367260774,-4,10
3396,51.04075714964177,-4,10
3397,53.93808177559159,-4,10
3398,49.00826665521902,-4,10
